STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACSH,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDFG,WESD,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,10/31/2012,,,8.5,,0.02,0,,,56,47,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/1/2012,,,10.29,,0,0,,,57,45,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/2/2012,,,9.62,,0.03,0,,,52,45,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/3/2012,,,12.75,,0,0,,,53,42,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/4/2012,,,11.63,,0,0,,,53,38,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/5/2012,,,10.96,,0,0,,,45,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/6/2012,,,7.61,,0,0,,,41,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/7/2012,,,23.04,,0.33,0.1,,,45,32,,,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/8/2012,,,21.47,,0.21,0.3,,,40,32,,,,,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/9/2012,,,12.97,,0,0,,,53,38,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/10/2012,,,6.93,,0,0,,,55,40,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/11/2012,,,8.72,,0,0,,,61,40,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/12/2012,,,9.62,,0,0,,,66,47,,,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/13/2012,,,12.97,,0.29,0,,,63,40,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/14/2012,,,10.96,,0,0,,,45,36,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/15/2012,,,9.62,,0,0,,,41,34,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/16/2012,,,6.71,,0,0,,,45,35,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/17/2012,,,6.71,,0,0,,,47,36,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/18/2012,,,8.05,,0,0,,,47,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/19/2012,,,7.38,,0,0,,,48,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/20/2012,,,6.71,,0,0,,,48,34,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/21/2012,,,9.4,,0,0,,,49,38,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/22/2012,,,5.37,,0,0,,,50,40,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/23/2012,,,8.72,,0,0,,,49,36,,,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/24/2012,,,16.78,,0,0,,,48,34,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/25/2012,,,16.11,,0,0,,,40,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/26/2012,,,12.97,,0,0,,,46,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/27/2012,,,4.7,,0.15,0,,,39,34,,,,,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/28/2012,,,8.28,,0,0,,,36,32,,,,,1,,,,,,,,,,,,1,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/29/2012,,,13.65,,0,0,,,43,32,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,11/30/2012,,,8.05,,0,0,,,38,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/1/2012,,,6.49,,0.03,0.5,,,32,28,,,,,1,,,,,,,,,,,1,1,1,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/2/2012,,,6.04,,0,0,,,52,32,,,,,,,,,,,,1,,,,1,,,1,1,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/3/2012,,,10.07,,0,0,,,59,41,,,,,,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/4/2012,,,7.16,,0.01,0,,,57,39,,,,,1,1,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/5/2012,,,15.88,,0,0,,,57,33,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/6/2012,,,8.5,,0,0,,,41,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/7/2012,,,4.92,,0.03,0,,,44,30,,,,,1,,,,,,,,,,,,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/8/2012,,,4.92,,0.34,0,,,47,43,,,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/9/2012,,,8.72,,0.08,0,,,49,41,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/10/2012,,,8.05,,0.56,0,,,60,42,,,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/11/2012,,,11.18,,0,0,,,56,34,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/12/2012,,,7.83,,0,0,,,40,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/13/2012,,,4.03,,0,0,,,42,29,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/14/2012,,,10.74,,0,0,,,49,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/15/2012,,,8.72,,0,0,,,40,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/16/2012,,,13.87,,0.25,0,,,39,34,,,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/17/2012,,,14.32,,0.48,0,,,45,37,,,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/18/2012,,,10.51,,0.86,0,,,50,41,,,,,,1,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/19/2012,,,15.43,,0,0,,,45,38,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/20/2012,,,8.5,,0,0,,,43,33,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/21/2012,,,21.25,,0.65,0,,,52,38,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/22/2012,,,16.33,,0,0,,,38,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/23/2012,,,12.97,,0,0,,,38,29,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/24/2012,,,8.05,,0,0,,,40,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/25/2012,,,8.28,,0.01,0.2,,,35,28,,,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/26/2012,,,14.09,,0.23,0,,,39,23,,,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/27/2012,,,24.16,,1.67,0.1,,,47,30,,,,,,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/28/2012,,,13.87,,0,0,,,37,28,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/29/2012,,,9.4,,0.69,2.2,,,37,29,,,,,1,,,,,,,,,,,,,,1,,1,,,1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/30/2012,,,19.01,,0.04,0.4,,,30,22,,,,,,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/31/2012,,,13.65,,0,0,,,34,21,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/1/2013,,,14.32,,0,0,,,37,20,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/2/2013,,,13.65,,0,0,,,30,12,,,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/3/2013,,,10.51,,0,0,,,25,7,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/4/2013,,,12.97,,0,0,,,38,21,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/5/2013,,,9.17,,0,0,,,42,27,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/6/2013,,,7.83,,0,0,,,43,28,,,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/7/2013,,,8.95,,0,0,,,39,29,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/8/2013,,,12.75,,0,0,,,46,28,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/9/2013,,,7.83,,0,0,,,46,28,,,,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/10/2013,,,15.21,,0,0,,,47,35,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/11/2013,,,4.47,,0.12,0,,,40,31,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/12/2013,,,2.24,,0.01,0,,,44,38,,,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/13/2013,,,6.71,,0,0,,,51,40,,,,,,,,,,,,,,,,1,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/14/2013,,,13.2,,0,0,,,61,42,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/15/2013,,,6.26,,0,0,,,42,35,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/16/2013,,,6.49,,0.37,3.2,,,36,30,,,,,,,,1,,,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/17/2013,,,11.41,,0,0,,,42,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/18/2013,,,12.97,,0,0,,,30,19,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/19/2013,,,17.45,,0,0,,,49,24,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/20/2013,,,18.57,,0,0,,,54,29,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/21/2013,,,10.29,,0.01,0.4,,,30,23,,,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/22/2013,,,14.54,,0,0,,,25,15,,,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/23/2013,,,14.99,,0,0,,,17,8,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/24/2013,,,17.45,,0,0,,,21,4,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/25/2013,,,12.53,,0.01,0.1,,,24,10,,,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/26/2013,,,12.08,,0.01,0.2,,,25,13,,,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/27/2013,,,13.87,,0,0,,,32,14,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/28/2013,,,5.59,,0.17,1,,,31,21,,,,,,,,1,,,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/29/2013,,,4.47,,0.01,0.1,,,34,27,,,,,1,,,,,,,,,,,1,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/30/2013,,,14.54,,0.06,0,,,60,33,,,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/31/2013,,,26.84,,0.31,0,,,60,32,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/1/2013,,,17,,0,0,,,34,23,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/2/2013,,,12.75,,0,0,,,30,19,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/3/2013,,,8.05,,0.03,0.6,,,27,23,,,,,,,,,,,,1,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/4/2013,,,16.78,,0,0,,,31,22,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/5/2013,,,6.93,,0.03,0.6,,,27,22,,,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/6/2013,,,9.62,,0.05,0.7,,,40,26,,,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/7/2013,,,9.17,,0,0,,,30,18,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/8/2013,,,25.72,,0.85,10.1,,,34,20,,,,,1,1,,,,,,,,,,,,,,,1,,,1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/9/2013,,,21.03,,1,14.8,,,20,15,,,,,,1,,,,,,,,,,1,,,,,1,,,1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/10/2013,,,8.5,,0,0,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/11/2013,,,7.38,,0.2,0,,,45,20,,,,,1,,,1,,,,,,,,,1,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/12/2013,,,15.21,,0,0,,,44,36,,,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/13/2013,,,7.16,,0,0,,,42,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/14/2013,,,8.72,,0,0,,,42,32,,,,,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/15/2013,,,10.07,,0,0,,,47,30,,,,,,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/16/2013,,,8.5,,0.01,0.1,,,38,32,,,,,,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/17/2013,,,21.47,,0.2,5.1,,,32,18,,,,,,1,,,,,,,1,,,,,,,,1,,,1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/18/2013,,,19.91,,0,0,,,33,16,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/19/2013,,,9.62,,0.45,0,,,45,26,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/20/2013,,,17,,0.01,0,,,43,27,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/21/2013,,,17.67,,0,0,,,33,25,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/22/2013,,,9.4,,0,0,,,38,26,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/23/2013,,,6.26,,0.23,0,,,38,32,,,,,,,,1,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/24/2013,,,13.2,,0.82,1.8,,,38,29,,,,,1,,,1,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/25/2013,,,7.16,,0.01,0.2,,,41,28,,,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/26/2013,,,6.71,,0,0,,,41,29,,,,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/27/2013,,,19.91,,1.37,0,,,40,38,,,,,1,,,,,,,,,,,1,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/28/2013,,,6.04,,0,0,,,44,33,,,,,1,,,,,,,,,,,1,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/1/2013,,,9.4,,0,0,,,41,34,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/2/2013,,,8.95,,0,0,,,42,34,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/3/2013,,,8.95,,0,0,,,43,33,,,,,1,,,,,,,,,,,,1,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/4/2013,,,17.45,,0,0,,,41,31,,,,,,,,,,,,1,,,,,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/5/2013,,,10.29,,0,0,,,43,32,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/6/2013,,,22.82,,0.05,0,,,41,35,,,,,,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/7/2013,,,23.71,,0.46,2.6,,,37,30,,,,,1,,,,,,,,1,,,,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/8/2013,,,18.34,,0.94,10.5,,,42,28,,,,,,1,,,,,,,1,,,,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/9/2013,,,10.96,,0,0,,,38,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/10/2013,,,7.83,,0,0,,,37,28,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/11/2013,,,9.84,,0,0,,,50,35,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/12/2013,,,11.63,,0.29,0,,,53,39,,,,,1,,,,,,,,,,,1,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/13/2013,,,12.53,,0,0,,,51,39,,,,,,,,,,,,,,,,,1,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/14/2013,,,16.78,,0,0,,,39,23,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/15/2013,,,15.21,,0,0,,,41,21,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/16/2013,,,8.28,,0,0,,,40,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/17/2013,,,11.41,,0,0,,,38,25,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/18/2013,,,10.29,,0.12,0.9,,,33,21,,,,,1,,,,,,,,,,,1,,,,,1,,,1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/19/2013,,,22.15,,1.35,6.3,,,36,28,,,,,1,1,,1,,,,,,,,,1,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/20/2013,,,14.32,,0,0,,,39,26,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/21/2013,,,5.59,,0.02,0.3,,,35,30,,,,,1,,,,,,,,,,,1,,,,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/22/2013,,,12.3,,0,0,,,40,29,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/23/2013,,,16.55,,0,0,,,44,30,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/24/2013,,,10.07,,0,0,,,48,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/25/2013,,,13.87,,0,0,,,44,33,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/26/2013,,,10.51,,0.05,0,,,50,34,,,,,1,,,,,,,,,,,1,,,1,,1,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/27/2013,,,12.08,,0,0,,,55,36,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/28/2013,,,8.5,,0,0,,,48,38,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/29/2013,,,8.72,,0.01,0,,,56,40,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/30/2013,,,8.05,,0,0,,,54,40,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/31/2013,,,9.84,,0.03,0,,,59,34,,,,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/1/2013,,,14.54,,0.12,0,,49,62,35,,,,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/2/2013,,,17,,0,0,,36,42,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/3/2013,,,19.01,,0,0,,37,47,31,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/4/2013,,,13.65,,0,0,,41,56,32,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/5/2013,,,12.75,,0,0,,46,57,38,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/6/2013,,,12.08,,0,0,,41,47,33,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/7/2013,,,15.88,,0,0,,42,54,32,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/8/2013,,,9.84,,0,0,,51,63,46,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/9/2013,,,8.72,,0.06,0,,53,73,45,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/10/2013,,,6.04,,0.19,0,,47,54,45,,,,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/11/2013,,,6.93,,0.04,0,,46,49,42,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/12/2013,,,19.01,,0.35,0,,40,43,38,,,,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/13/2013,,,8.95,,0.02,0,,40,51,36,,,,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/14/2013,,,10.51,,0,0,,48,55,42,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/15/2013,,,10.51,,0,0,,45,49,38,,,,,,,,,,,,,,,,,,,,,,,,
