,Name,GRADE,API_AD,coord,Lat,Lon,Color
1141,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3912404,-71.0307638,lightgreen
1142,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3909119,-71.0305781,lightgreen
1143,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3911848,-71.03043880000001,lightgreen
1144,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3911318,-71.0303459,lightgreen
1145,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.391055,-71.0301138,lightgreen
1146,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3907662,-71.0301602,lightgreen
1147,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3906626,-71.0299464,lightgreen
1148,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3906231,-71.0298055,lightgreen
1149,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3909013,-71.0296494,lightgreen
1150,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3905752,-71.0295388,lightgreen
1151,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3905039,-71.02927799999999,lightgreen
1152,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3904721,-71.0290923,lightgreen
1153,65 BREAKWATER DR CHELSEA MA,Good+20,65+BREAKWATER+DR+CHELSEA+MA,"(42.3899509, -71.0502759)",42.3907156,-71.02873129999999,green
1154,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.39042449999999,-71.02881370000001,lightgreen
1155,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3906831,-71.0285645,lightgreen
1156,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3906947,-71.0284422,lightgreen
1157,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3903675,-71.0283726,lightgreen
1158,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3906629,-71.0282565,lightgreen
1159,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3902887,-71.0279663,lightgreen
1160,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3904576,-71.0271654,lightgreen
1161,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3903781,-71.0267011,lightgreen
1162,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.390323,-71.026432,lightgreen
1163,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3899794,-71.0262135,lightgreen
1164,63 BREAKWATER DR CHELSEA MA,Good+20,63+BREAKWATER+DR+CHELSEA+MA,"(42.389888, -71.0502875)",42.3898789,-71.0259698,green
1165,61 BREAKWATER DR CHELSEA MA,Good+20,61+BREAKWATER+DR+CHELSEA+MA,"(42.389867, -71.050304)",42.3898789,-71.0259698,green
1166,59 BREAKWATER DR CHELSEA MA,Good+20,59+BREAKWATER+DR+CHELSEA+MA,"(42.38981099999999, -71.05031799999999)",42.3892437,-71.0253007,green
1167,57 BREAKWATER DR CHELSEA MA,Good+20,57+BREAKWATER+DR+CHELSEA+MA,"(42.389769, -71.05032700000001)",42.3892437,-71.0253007,green
1168,55 BREAKWATER DR CHELSEA MA,Good+20,55+BREAKWATER+DR+CHELSEA+MA,"(42.389852, -71.05053699999999)",42.3892437,-71.0253007,green
1169,53 BREAKWATER DR CHELSEA MA,Good+20,53+BREAKWATER+DR+CHELSEA+MA,"(42.3896959, -71.0503571)",42.3892437,-71.0253007,green
1170,51 BREAKWATER DR CHELSEA MA,Good+20,51+BREAKWATER+DR+CHELSEA+MA,"(42.389518, -71.050358)",42.3892437,-71.0253007,green
1171,49 BREAKWATER DR CHELSEA MA,Good+20,49+BREAKWATER+DR+CHELSEA+MA,"(42.3894992, -71.05034549999999)",42.3892437,-71.0253007,green
1172,47 BREAKWATER DR CHELSEA MA,Good+20,47+BREAKWATER+DR+CHELSEA+MA,"(42.38942979999999, -71.0504263)",42.3892437,-71.0253007,green
1173,45 BREAKWATER DR CHELSEA MA,Good+20,45+BREAKWATER+DR+CHELSEA+MA,"(42.389075, -71.049928)",42.3892437,-71.0253007,green
1174,43 BREAKWATER DR CHELSEA MA,Good+20,43+BREAKWATER+DR+CHELSEA+MA,"(42.389347, -71.050268)",42.3892437,-71.0253007,green
1175,41 BREAKWATER DR CHELSEA MA,Good+20,41+BREAKWATER+DR+CHELSEA+MA,"(42.389314, -71.050237)",42.3892437,-71.0253007,green
1176,39 BREAKWATER DR CHELSEA MA,Good+20,39+BREAKWATER+DR+CHELSEA+MA,"(42.389259, -71.050238)",42.3892437,-71.0253007,green
1177,37 BREAKWATER DR CHELSEA MA,Good+20,37+BREAKWATER+DR+CHELSEA+MA,"(42.389222, -71.050204)",42.3892437,-71.0253007,green
1178,35 BREAKWATER DR CHELSEA MA,Good+20,35+BREAKWATER+DR+CHELSEA+MA,"(42.389123, -71.049973)",42.3892437,-71.0253007,green
1179,33 BREAKWATER DR CHELSEA MA,Good+20,33+BREAKWATER+DR+CHELSEA+MA,"(42.38912500000001, -71.049899)",42.3892437,-71.0253007,green
1180,31 BREAKWATER DR CHELSEA MA,Good+20,31+BREAKWATER+DR+CHELSEA+MA,"(42.389122, -71.04983899999999)",42.3892437,-71.0253007,green
1181,29 BREAKWATER DR CHELSEA MA,Good+20,29+BREAKWATER+DR+CHELSEA+MA,"(42.3890408, -71.0492414)",42.3892437,-71.0253007,green
1182,27 BREAKWATER DR CHELSEA MA,Good+20,27+BREAKWATER+DR+CHELSEA+MA,"(42.389112, -71.049722)",42.3892437,-71.0253007,green
1183,25 BREAKWATER DR CHELSEA MA,Good+20,25+BREAKWATER+DR+CHELSEA+MA,"(42.3891324, -71.0497187)",42.3892437,-71.0253007,green
1184,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3892437,-71.0253007,lightgreen
1185,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3892437,-71.0253007,lightgreen
1186,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3892437,-71.0253007,lightgreen
1187,160 COMMANDANTS WY CHELSEA MA,Good,160+COMMANDANTS+WY+CHELSEA+MA,"(42.3893589, -71.0513058)",42.3892437,-71.0253007,lightgreen
1188,36 BREAKWATER DR CHELSEA MA,Good+20,36+BREAKWATER+DR+CHELSEA+MA,"(42.3887534, -71.0499973)",42.3892437,-71.0253007,green
1189,18 BREAKWATER DR CHELSEA MA,Good+20,18+BREAKWATER+DR+CHELSEA+MA,"(42.3887951, -71.04907659999999)",42.3892437,-71.0253007,green
1190,16 BREAKWATER DR CHELSEA MA,Good+20,16+BREAKWATER+DR+CHELSEA+MA,"(42.3887937, -71.0490141)",42.3892437,-71.0253007,green
1191,14 BREAKWATER DR CHELSEA MA,Good+20,14+BREAKWATER+DR+CHELSEA+MA,"(42.388739, -71.048802)",42.3892437,-71.0253007,green
1192,12 BREAKWATER DR CHELSEA MA,Good+20,12+BREAKWATER+DR+CHELSEA+MA,"(42.3886815, -71.04854639999999)",42.3892437,-71.0253007,green
1193,10 BREAKWATER DR CHELSEA MA,Good+20,10+BREAKWATER+DR+CHELSEA+MA,"(42.3887279, -71.0487089)",42.3892437,-71.0253007,green
1194,8 BREAKWATER DR CHELSEA MA,Good+20,8+BREAKWATER+DR+CHELSEA+MA,"(42.38871, -71.048596)",42.3892437,-71.0253007,green
1195,6 BREAKWATER DR CHELSEA MA,Good+20,6+BREAKWATER+DR+CHELSEA+MA,"(42.3887211, -71.0485334)",42.3892437,-71.0253007,green
1196,2 BREAKWATER COVE CHELSEA MA,Good+20,2+BREAKWATER+COVE+CHELSEA+MA,"(42.388315, -71.048447)",42.3892437,-71.0253007,green
1197,4 BREAKWATER COVE CHELSEA MA,Good+20,4+BREAKWATER+COVE+CHELSEA+MA,"(42.3878385, -71.0474395)",42.3892437,-71.0253007,green
1198,6 BREAKWATER COVE CHELSEA MA,Good+20,6+BREAKWATER+COVE+CHELSEA+MA,"(42.388334, -71.048582)",42.3892437,-71.0253007,green
1199,34 BREAKWATER DR CHELSEA MA,Good+20,34+BREAKWATER+DR+CHELSEA+MA,"(42.38877129999999, -71.04993929999999)",42.3892437,-71.0253007,green
1200,8 BREAKWATER COVE CHELSEA MA,Good+20,8+BREAKWATER+COVE+CHELSEA+MA,"(42.3880034, -71.0473295)",42.3892437,-71.0253007,green
1201,10 BREAKWATER COVE CHELSEA MA,Good+20,10+BREAKWATER+COVE+CHELSEA+MA,"(42.388366, -71.048718)",42.3892437,-71.0253007,green
1202,12 BREAKWATER COVE CHELSEA MA,Good+20,12+BREAKWATER+COVE+CHELSEA+MA,"(42.3880579, -71.0474138)",42.3892437,-71.0253007,green
1203,14 BREAKWATER COVE CHELSEA MA,Good+20,14+BREAKWATER+COVE+CHELSEA+MA,"(42.38838700000001, -71.04908999999999)",42.3892437,-71.0253007,green
1204,16 BREAKWATER COVE CHELSEA MA,Good+20,16+BREAKWATER+COVE+CHELSEA+MA,"(42.388386, -71.04915799999999)",42.3892437,-71.0253007,green
1205,18 BREAKWATER COVE CHELSEA MA,Good+20,18+BREAKWATER+COVE+CHELSEA+MA,"(42.3880988, -71.04775289999999)",42.3892437,-71.0253007,green
1206,20 BREAKWATER COVE CHELSEA MA,Good+20,20+BREAKWATER+COVE+CHELSEA+MA,"(42.38805929999999, -71.0478462)",42.3892437,-71.0253007,green
1207,22 BREAKWATER COVE CHELSEA MA,Good+20,22+BREAKWATER+COVE+CHELSEA+MA,"(42.388429, -71.049587)",42.3892437,-71.0253007,green
1208,24 BREAKWATER COVE CHELSEA MA,Good+20,24+BREAKWATER+COVE+CHELSEA+MA,"(42.388424, -71.049654)",42.3892437,-71.0253007,green
1209,26 BREAKWATER COVE CHELSEA MA,Good+20,26+BREAKWATER+COVE+CHELSEA+MA,"(42.3880619, -71.0479082)",42.3892437,-71.0253007,green
1210,32 BREAKWATER DR CHELSEA MA,Good+20,32+BREAKWATER+DR+CHELSEA+MA,"(42.3887481, -71.049858)",42.3892437,-71.0253007,green
1211,28 BREAKWATER COVE CHELSEA MA,Good+20,28+BREAKWATER+COVE+CHELSEA+MA,"(42.3880661, -71.04795969999999)",42.3892437,-71.0253007,green
1212,30 BREAKWATER COVE CHELSEA MA,Good+20,30+BREAKWATER+COVE+CHELSEA+MA,"(42.388428, -71.049863)",42.3892437,-71.0253007,green
1213,32 BREAKWATER COVE CHELSEA MA,Good+20,32+BREAKWATER+COVE+CHELSEA+MA,"(42.388428, -71.04993499999999)",42.3892437,-71.0253007,green
1214,30 BREAKWATER DR CHELSEA MA,Good+20,30+BREAKWATER+DR+CHELSEA+MA,"(42.38877, -71.04982319999999)",42.3892437,-71.0253007,green
1215,28 BREAKWATER DR CHELSEA MA,Good+20,28+BREAKWATER+DR+CHELSEA+MA,"(42.3887469, -71.049742)",42.3892437,-71.0253007,green
1216,26 BREAKWATER DR CHELSEA MA,Good+20,26+BREAKWATER+DR+CHELSEA+MA,"(42.3887608, -71.0496607)",42.3892437,-71.0253007,green
1217,24 BREAKWATER DR CHELSEA MA,Good+20,24+BREAKWATER+DR+CHELSEA+MA,"(42.388765, -71.049284)",42.3892437,-71.0253007,green
1218,22 BREAKWATER DR CHELSEA MA,Good+20,22+BREAKWATER+DR+CHELSEA+MA,"(42.3887715, -71.0492893)",42.3892437,-71.0253007,green
1219,20 BREAKWATER DR CHELSEA MA,Good+20,20+BREAKWATER+DR+CHELSEA+MA,"(42.388796, -71.04915280000002)",42.3892437,-71.0253007,green
1220,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1221,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1222,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1223,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1224,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1225,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1226,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1227,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1228,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1229,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1230,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1231,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3892437,-71.0253007,lightgreen
1232,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.39023299999999,-71.02541599999999,lightgreen
1233,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.39023299999999,-71.02541599999999,lightgreen
1234,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1235,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1236,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1237,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1238,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1239,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1240,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1241,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1242,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1243,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1244,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1245,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1246,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1247,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1248,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1249,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1250,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1251,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1252,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1253,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1254,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1255,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1256,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1257,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1258,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1259,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1260,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1261,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1262,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1263,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1264,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1265,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1266,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1267,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1268,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1269,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1270,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1271,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1272,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1273,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1274,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1275,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1276,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1277,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1278,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1279,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1280,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1281,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1282,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1283,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1284,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1285,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1286,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1287,50 BOATSWAINS WY CHELSEA MA,Good,50+BOATSWAINS+WY+CHELSEA+MA,"(42.3895984, -71.0481059)",42.3893549,-71.02525810000002,lightgreen
1288,44 BEACON ST CHELSEA MA,Average,44+BEACON+ST+CHELSEA+MA,"(42.3884745, -71.0421537)",42.3893549,-71.02525810000002,orange
1289,44 BEACON ST CHELSEA MA,Average,44+BEACON+ST+CHELSEA+MA,"(42.3884745, -71.0421537)",42.3893549,-71.02525810000002,orange
1290,44 BEACON ST CHELSEA MA,Average,44+BEACON+ST+CHELSEA+MA,"(42.3884745, -71.0421537)",42.3893549,-71.02525810000002,orange
1291,44 BEACON ST CHELSEA MA,Average,44+BEACON+ST+CHELSEA+MA,"(42.3884745, -71.0421537)",42.3893549,-71.02525810000002,orange
1292,50 BEACON ST CHELSEA MA,Average +10,50+BEACON+ST+CHELSEA+MA,"(42.3886966, -71.0422901)",42.3893549,-71.02525810000002,orange
1293,62 BEACON ST CHELSEA MA,Average,62+BEACON+ST+CHELSEA+MA,"(42.388911, -71.0424781)",42.3893549,-71.02525810000002,orange
1294,62 BEACON ST CHELSEA MA,Average,62+BEACON+ST+CHELSEA+MA,"(42.388911, -71.0424781)",42.3893549,-71.02525810000002,orange
1295,62 BEACON ST CHELSEA MA,Average,62+BEACON+ST+CHELSEA+MA,"(42.388911, -71.0424781)",42.3893549,-71.02525810000002,orange
1296,64 BEACON ST CHELSEA MA,Average +10,64+BEACON+ST+CHELSEA+MA,"(42.3889775, -71.0425222)",42.3893549,-71.02525810000002,orange
1297,35 CHESTNUT ST CHELSEA MA,Average,35+CHESTNUT+ST+CHELSEA+MA,"(42.3890381, -71.0426149)",42.3893549,-71.02525810000002,orange
1298,35 CHESTNUT ST CHELSEA MA,Average,35+CHESTNUT+ST+CHELSEA+MA,"(42.3890381, -71.0426149)",42.3893549,-71.02525810000002,orange
1299,35 CHESTNUT ST CHELSEA MA,Average,35+CHESTNUT+ST+CHELSEA+MA,"(42.3890381, -71.0426149)",42.3893549,-71.02525810000002,orange
1300,35 CHESTNUT ST CHELSEA MA,Average,35+CHESTNUT+ST+CHELSEA+MA,"(42.3890381, -71.0426149)",42.3893549,-71.02525810000002,orange
1301,33 CHESTNUT ST CHELSEA MA,Average,33+CHESTNUT+ST+CHELSEA+MA,"(42.388767, -71.042633)",42.3893549,-71.02525810000002,orange
1302,33 CHESTNUT ST CHELSEA MA,Average,33+CHESTNUT+ST+CHELSEA+MA,"(42.388767, -71.042633)",42.3893549,-71.02525810000002,orange
1303,33 CHESTNUT ST CHELSEA MA,Average,33+CHESTNUT+ST+CHELSEA+MA,"(42.388767, -71.042633)",42.3893549,-71.02525810000002,orange
1304,33 CHESTNUT ST CHELSEA MA,Average,33+CHESTNUT+ST+CHELSEA+MA,"(42.388767, -71.042633)",42.3893549,-71.02525810000002,orange
